Old	New
C2orf25	MMADHC
MMADHC-DT	MMADHC-DT
MMADHCP1	MMADHCP1
MMADHCP2	MMADHCP2
MMD	MMD
MMD2	MMD2
MME	MME
MME-AS1	MME-AS1
MMEL1	MMEL1
MMEL2	MMEL1
MMEL1-AS1	MMEL1-AS1
MMGT1	MMGT1
TMEM32	MMGT1
MMP1	MMP1
CLG	MMP1
MMP2	MMP2
CLG4	MMP2
CLG4A	MMP2
MMP2-AS1	MMP2-AS1
MMP3	MMP3
STMY1	MMP3
STMY	MMP3
MMP7	MMP7
MPSL1	MMP7
MMP8	MMP8
CLG1	MMP8
MMP9	MMP9
CLG4B	MMP9
MMP10	MMP10
STMY2	MMP10
MMP11	MMP11
STMY3	MMP11
MMP12	MMP12
MMP13	MMP13
MMP14	MMP14
MMP15	MMP15
MMP16	MMP16
C8orf57	MMP16
MMP17	MMP17
MMP19	MMP19
MMP18	MMP19
MMP20	MMP20
MMP20-AS1	MMP20-AS1
MMP21	MMP21
MMP23A	MMP23A
MMP23B	MMP23B
MMP22	MMP23B
MMP24	MMP24
MMP24OS	MMP24OS
MMP24-AS1	MMP24OS
MMP25	MMP25
MMPL1	MMP25
MMP25-AS1	MMP25-AS1
MMP26	MMP26
MMP27	MMP27
MMP28	MMP28
MMRN1	MMRN1
MMRN	MMRN1
MMRN2	MMRN2
MMS19	MMS19
MMS19L	MMS19
MMS22L	MMS22L
C6orf167	MMS22L
MMUT	MMUT
MUT	MMUT
MN1	MN1
MGCR	MN1
MNAT1	MNAT1
MND1	MND1
MND1P1	MND1P1
MNDA	MNDA
MNS1	MNS1
MNT	MNT
MNX1	MNX1
HLXB9	MNX1
MNX1-AS1	MNX1-AS1
MNX1-AS2	MNX1-AS2
MOAP1	MOAP1
MOB1A	MOB1A
C2orf6	MOB1A
MOBK1B	MOB1A
MOBKL1B	MOB1A
MOB1AP1	MOB1AP1
MOBKL1BP1	MOB1AP1
MOB1AP2	MOB1AP2
MOBKL1BP2	MOB1AP2
MOB1B	MOB1B
MOBKL1A	MOB1B
MOB2	MOB2
MOB3A	MOB3A
MOBKL2A	MOB3A
MOB3B	MOB3B
MOBKL2B	MOB3B
C9orf35	MOB3B
MOB3C	MOB3C
MOBKL2C	MOB3C
MOB4	MOB4
PREI3	MOB4
MOBKL3	MOB4
MOB4P1	MOB4P1
MOB4P2	MOB4P2
MOBP	MOBP
MOCOS	MOCOS
MOCS1	MOCS1
MOCS1P1	MOCS1P1
MOCS1P2	MOCS1P1
MOCS2	MOCS2
MOCS2-DT	MOCS2-DT
MOCS3	MOCS3
MOCS3P1	MOCS3P1
MOCS3P	MOCS3P1
MOCS3P2	MOCS3P2
MOG	MOG
MOGAT1	MOGAT1
DGAT2L1	MOGAT1
MOGAT2	MOGAT2
MOGAT3	MOGAT3
MOGS	MOGS
MOK	MOK
RAGE	MOK
MON1A	MON1A
MON1B	MON1B
MON2	MON2
MON2-AS1	MON2-AS1
MORC1	MORC1
MORC	MORC1
MORC1-AS1	MORC1-AS1
MORC2	MORC2
ZCWCC1	MORC2
MORC2-AS1	MORC2-AS1
C22orf27	MORC2-AS1
NCRNA00325	MORC2-AS1
MORC3	MORC3
ZCWCC3	MORC3
MORC4	MORC4
ZCWCC2	MORC4
MORF4	MORF4
SEN	MORF4
SEN1	MORF4
MORF4L1	MORF4L1
MORF4L1P1	MORF4L1P1
MORF4LP1	MORF4L1P1
MORF4L1P2	MORF4L1P2
MORF4LP2	MORF4L1P2
MORF4L1P3	MORF4L1P3
MORF4LP3	MORF4L1P3
MORF4L1P4	MORF4L1P4
MORF4L1P5	MORF4L1P5
MORF4LP5	MORF4L1P5
MORF4L1P6	MORF4L1P6
MORF4L1P7	MORF4L1P7
MORF4L2	MORF4L2
MORF4L2-AS1	MORF4L2-AS1
MORF4L2P1	MORF4L2P1
MORF4LP4	MORF4L2P1
MORN1	MORN1
MORN2	MORN2
MORN3	MORN3
MORN4	MORN4
C10orf83	MORN4
MORN5	MORN5
C9orf113	MORN5
C9orf18	MORN5
MOS	MOS
MOSMO	MOSMO
C16orf52	MOSMO
MOSPD1	MOSPD1
MOSPD2	MOSPD2
MOSPD3	MOSPD3
MOV10	MOV10
MOV10L1	MOV10L1
MOXD1	MOXD1
MOXD2P	MOXD2P
MOXD2	MOXD2P
MPC1	MPC1
BRP44L	MPC1
MPC1-DT	MPC1-DT
MPC1L	MPC1L
MPC2	MPC2
BRP44	MPC2
MPDU1	MPDU1
MPDU1-AS1	MPDU1-AS1
MPDZ	MPDZ
MPEG1	MPEG1
MPG	MPG
MPHOSPH6	MPHOSPH6
MPHOSPH6-DT	MPHOSPH6-DT
MPHOSPH6P1	MPHOSPH6P1
MPHOSPH8	MPHOSPH8
MPHOSPH9	MPHOSPH9
MPHOSPH10	MPHOSPH10
MPHOSPH10P1	MPHOSPH10P1
MPHOSPH10P2	MPHOSPH10P2
MPHOSPH10P3	MPHOSPH10P3
MPHOSPH10P4	MPHOSPH10P4
MPHOSPH10P5	MPHOSPH10P5
MPHOSPH10P6	MPHOSPH10P6
MPHOSPH10P7	MPHOSPH10P7
MPHOSPH10P8	MPHOSPH10P8
MPHOSPH10P9	MPHOSPH10P9
MPI	MPI
MPIG6B	MPIG6B
C6orf25	MPIG6B
MPL	MPL
MPLKIP	MPLKIP
C7orf11	MPLKIP
MPND	MPND
MPO	MPO
MPP1	MPP1
DXS552E	MPP1
MPP2	MPP2
MPP3	MPP3
MPP4	MPP4
DLG6	MPP4
MPP7	MPP7
MPP7-DT	MPP7-DT
MPPE1	MPPE1
MPPE1P1	MPPE1P1
MPPE1P	MPPE1P1
MPPED1	MPPED1
C22orf1	MPPED1
MPPED2	MPPED2
C11orf8	MPPED2
MPPED2-AS1	MPPED2-AS1
MPRIP	MPRIP
MPRIP-AS1	MPRIP-AS1
MPRIPP1	MPRIPP1
MPST	MPST
MPTX1	MPTX1
MPV17	MPV17
MPV17L	MPV17L
MPV17L2	MPV17L2
MPV17L2P1	MPV17L2P1
MPZ	MPZ
CMT1	MPZ
CMT1B	MPZ
MPZL1	MPZL1
MPZL2	MPZL2
EVA1	MPZL2
MPZL3	MPZL3
MR1	MR1
HLALS	MR1
MRAP	MRAP
C21orf61	MRAP
MRAP-AS1	MRAP-AS1
MRAP2	MRAP2
C6orf117	MRAP2
MRAS	MRAS
MRC1	MRC1
MRC1L1	MRC1
MRC2	MRC2
MRE11	MRE11
MRE11A	MRE11
MRE11P1	MRE11P1
MRE11B	MRE11P1
MREG	MREG
MREGP1	MREGP1
MRFAP1	MRFAP1
MRFAP1L1	MRFAP1L1
MRFAP1L2	MRFAP1L2
MRFAP1P1	MRFAP1P1
MRGBP	MRGBP
C20orf20	MRGBP
MRGPRD	MRGPRD
MRGPRE	MRGPRE
GPR167	MRGPRE
MRGPRF	MRGPRF
GPR168	MRGPRF
GPR140	MRGPRF
MRGPRF-AS1	MRGPRF-AS1
MRGPRG	MRGPRG
GPR169	MRGPRG
MRGPRG-AS1	MRGPRG-AS1
C11orf36	MRGPRG-AS1
MRGPRX1	MRGPRX1
MRGPRX2	MRGPRX2
MRGPRX3	MRGPRX3
MRGPRX4	MRGPRX4
MRGPRX5P	MRGPRX5P
MRGPRX6P	MRGPRX6P
MRGPRX7P	MRGPRX7P
MRGPRX8P	MRGPRX8P
MRGPRX9P	MRGPRX9P
MRGPRX10P	MRGPRX10P
MRGPRX11P	MRGPRX11P
MRGPRX12P	MRGPRX12P
MRGPRX13P	MRGPRX13P
MRI1	MRI1
MRLN	MRLN
LINC00948	MRLN
MRM1	MRM1
MRM2	MRM2
FTSJ2	MRM2
MRM3	MRM3
RNMTL1	MRM3
MRM3P1	MRM3P1
RNMTL1P1	MRM3P1
MRM3P2	MRM3P2
RNMTL1P2	MRM3P2
MRNIP	MRNIP
C5orf45	MRNIP
MRNIP-DT	MRNIP-DT
MRO	MRO
C18orf3	MRO
MROCKI	MROCKI
LINC01268	MROCKI
MROH1	MROH1
HEATR7A	MROH1
MROH2A	MROH2A
HEATR7B1	MROH2A
MROH2B	MROH2B
HEATR7B2	MROH2B
MROH3P	MROH3P
C1orf81	MROH3P
MROH4P	MROH4P
MROH5	MROH5
MROH6	MROH6
C8orf73	MROH6
MROH7	MROH7
C1orf175	MROH7
HEATR8	MROH7
MROH7-TTC4	MROH7-TTC4
MROH8	MROH8
C20orf131	MROH8
C20orf132	MROH8
MROH9	MROH9
C1orf129	MROH9
MRPL1	MRPL1
MRPL2	MRPL2
MRPL2P1	MRPL2P1
MRPL3	MRPL3
RPML3	MRPL3
MRPL3P1	MRPL3P1
MRPL4	MRPL4
MRPL9	MRPL9
MRPL9P1	MRPL9P1
MRPL10	MRPL10
MRPL11	MRPL11
MRPL11P2	MRPL11P2
MRPL11P3	MRPL11P3
MRPL12	MRPL12
RPML12	MRPL12
MRPL13	MRPL13
MRPL14	MRPL14
MRPL14P1	MRPL14P1
MRPL15	MRPL15
MRPL15P1	MRPL15P1
MRPL16	MRPL16
MRPL17	MRPL17
MRPL18	MRPL18
MRPL19	MRPL19
MRPL20	MRPL20
MRPL20-AS1	MRPL20-AS1
MRPL20-DT	MRPL20-DT
MRPL20P1	MRPL20P1
MRPL21	MRPL21
MRPL22	MRPL22
MRPL22P1	MRPL22P1
MRPL23	MRPL23
RPL23L	MRPL23
MRPL23-AS1	MRPL23-AS1
MRPL24	MRPL24
MRPL27	MRPL27
MRPL28	MRPL28
MAAT1	MRPL28
MRPL30	MRPL30
MRPL30P1	MRPL30P1
MRPL30P2	MRPL30P2
MRPL32	MRPL32
MRPL32P1	MRPL32P1
MRPL32P2	MRPL32P2
MRPL33	MRPL33
C2orf1	MRPL33
MRPL34	MRPL34
MRPL35	MRPL35
MRPL35P1	MRPL35P1
MRPL35P2	MRPL35P2
MRPL35P3	MRPL35P3
MRPL35P4	MRPL35P4
MRPL36	MRPL36
MRPL36P1	MRPL36P1
MRPL37	MRPL37
MRPL37P1	MRPL37P1
MRPL38	MRPL38
MRPL39	MRPL39
MRPL40	MRPL40
NLVCF	MRPL40
MRPL40P1	MRPL40P1
MRPL41	MRPL41
MRPL42	MRPL42
MRPL42P1	MRPL42P1
MRPL42P2	MRPL42P2
MRPL42P3	MRPL42P3
MRPL42P4	MRPL42P4
MRPL42P5	MRPL42P5
MRPL42P6	MRPL42P6
MRPL43	MRPL43
MRPL44	MRPL44
MRPL45	MRPL45
MRPL45P1	MRPL45P1
MRPL45P2	MRPL45P2
MRPL46	MRPL46
C15orf4	MRPL46
MRPL47	MRPL47
MRPL48	MRPL48
MRPL48P1	MRPL48P1
MRPL49	MRPL49
C11orf4	MRPL49
MRPL49P1	MRPL49P1
MRPL49P2	MRPL49P2
MRPL50	MRPL50
MRPL50P1	MRPL50P1
MRPL50P2	MRPL50P2
MRPL50P3	MRPL50P3
MRPL50P4	MRPL50P4
MRPL51	MRPL51
MRP64	MRPL51
MRPL51P1	MRPL51P1
MRPL51P2	MRPL51P2
MRPL52	MRPL52
MRPL53	MRPL53
MRPL53P1	MRPL53P1
MRPL54	MRPL54
MRPL55	MRPL55
MRPL57	MRPL57
MRP63	MRPL57
MRPL57P1	MRPL57P1
MRP63P1	MRPL57P1
MRPL57P2	MRPL57P2
MRP63P2	MRPL57P2
MRPL57P3	MRPL57P3
MRP63P3	MRPL57P3
MRPL57P6	MRPL57P6
MRP63P6	MRPL57P6
MRPL57P7	MRPL57P7
MRP63P7	MRPL57P7
MRPL57P8	MRPL57P8
MRP63P8	MRPL57P8
MRPL57P9	MRPL57P9
MRP63P9	MRPL57P9
MRPL57P10	MRPL57P10
MRP63P10	MRPL57P10
MRPL58	MRPL58
ICT1	MRPL58
MRPS2	MRPS2
MRPS5	MRPS5
MRPS5P3	MRPS5P3
MRPS5P4	MRPS5P4
MRPS6	MRPS6
C21orf101	MRPS6
MRPS6P1	MRPS6P1
MRPS6P2	MRPS6P2
MRPS6P4	MRPS6P4
MRPS7	MRPS7
MRPS7P1	MRPS7P1
MRPS7P2	MRPS7P2
MRPS9	MRPS9
MRPS9-AS1	MRPS9-AS1
MRPS9-AS2	MRPS9-AS2
MRPS10	MRPS10
MRPS10P1	MRPS10P1
MRPS10P2	MRPS10P2
MRPS10P5	MRPS10P5
MRPS11	MRPS11
MRPS11P1	MRPS11P1
MRPS12	MRPS12
RPMS12	MRPS12
MRPS14	MRPS14
MRPS15	MRPS15
MRPS15P1	MRPS15P1
MRPS15P2	MRPS15P2
MRPS16	MRPS16
MRPS16P1	MRPS16P1
MRPS16P2	MRPS16P2
MRPS16P	MRPS16P2
MRPS16P3	MRPS16P3
MRPS17	MRPS17
MRPS17P1	MRPS17P1
MRPS17P3	MRPS17P3
MRPS17P5	MRPS17P5
MRPS17P6	MRPS17P6
MRPS17P7	MRPS17P7
MRPS17P9	MRPS17P9
MRPS18A	MRPS18A
MRPS18AP1	MRPS18AP1
MRPS18B	MRPS18B
MRPS18BP1	MRPS18BP1
MRPS18BP2	MRPS18BP2
MRPS18C	MRPS18C
MRPS18CP2	MRPS18CP2
MRPS18CP3	MRPS18CP3
MRPS18CP4	MRPS18CP4
MRPS18CP5	MRPS18CP5
MRPS18CP6	MRPS18CP6
MRPS18CP7	MRPS18CP7
MRPS21	MRPS21
MRPS21P1	MRPS21P1
MRPS21P2	MRPS21P2
MRPS21P3	MRPS21P3
MRPS21P4	MRPS21P4
MRPS21P5	MRPS21P5
MRPS21P6	MRPS21P6
MRPS21P7	MRPS21P7
MRPS21P8	MRPS21P8
MRPS21P9	MRPS21P9
MRPS22	MRPS22
MRPS22P1	MRPS22P1
MRPS23	MRPS23
MRPS23P1	MRPS23P1
MRPS24	MRPS24
MRPS24P1	MRPS24P1
MRPS25	MRPS25
MRPS25P1	MRPS25P1
MRPS26	MRPS26
C20orf193	MRPS26
MRPS27	MRPS27
MRPS28	MRPS28
MRPS30	MRPS30
PDCD9	MRPS30
MRPS30-DT	MRPS30-DT
MRPS31	MRPS31
MRPS31P1	MRPS31P1
MRPS31P2	MRPS31P2
MRPS31P4	MRPS31P4
MRPS31P5	MRPS31P5
MRPS31P3	MRPS31P5
MRPS33	MRPS33
MRPS33P1	MRPS33P1
MRPS33P2	MRPS33P2
MRPS33P3	MRPS33P3
MRPS33P4	MRPS33P4
MRPS34	MRPS34
MRPS35	MRPS35
MRPS35-DT	MRPS35-DT
MRPS35P1	MRPS35P1
MRPS35P2	MRPS35P2
MRPS35P3	MRPS35P3
MRPS36	MRPS36
MRPS36P1	MRPS36P1
MRPS36P2	MRPS36P2
MRPS36P3	MRPS36P3
MRPS36P4	MRPS36P4
MRPS36P5	MRPS36P5
MRPS36P6	MRPS36P6
MRRF	MRRF
MRRFP1	MRRFP1
MRRFP	MRRFP1
MRS2	MRS2
MRS2L	MRS2
MRS2P1	MRS2P1
MRS2LP1	MRS2P1
MRS2P2	MRS2P2
MRTFA	MRTFA
MKL1	MRTFA
MRTFA-AS1	MRTFA-AS1
MRTFB	MRTFB
MKL2	MRTFB
MRTO4	MRTO4
C1orf33	MRTO4
MS4A1	MS4A1
CD20	MS4A1
MS4A2	MS4A2
FCER1B	MS4A2
IGER	MS4A2
APY	MS4A2
MS4A3	MS4A3
CD20L	MS4A3
MS4A4A	MS4A4A
MS4A4	MS4A4A
MS4A4E	MS4A4E
MS4A5	MS4A5
MS4A6A	MS4A6A
MS4A6	MS4A6A
MS4A6E	MS4A6E
MS4A7	MS4A7
MS4A8	MS4A8
MS4A8B	MS4A8
MS4A10	MS4A10
MS4A12	MS4A12
MS4A13	MS4A13
MS4A14	MS4A14
MS4A16	MS4A14
MS4A15	MS4A15
MS4A18	MS4A18
MS4A19P	MS4A19P
MSANTD1	MSANTD1
C4orf44	MSANTD1
MSANTD2	MSANTD2
C11orf61	MSANTD2
MSANTD2-AS1	MSANTD2-AS1
MSANTD2P1	MSANTD2P1
MSANTD3	MSANTD3
C9orf30	MSANTD3
MSANTD3-TMEFF1	MSANTD3-TMEFF1
C9orf30-TMEFF1	MSANTD3-TMEFF1
MSANTD3P1	MSANTD3P1
MSANTD4	MSANTD4
KIAA1826	MSANTD4
MSANTD5	MSANTD5
MSANTD7	MSANTD7
MSBP1	MSBP1
MSBP2	MSBP2
MSC	MSC
MSC-AS1	MSC-AS1
MSGN1	MSGN1
MSH2	MSH2
COCA1	MSH2
MSH2-OT1	MSH2-OT1
MSH3	MSH3
MSH4	MSH4
MSH5	MSH5
MSH5-SAPCD1	MSH5-SAPCD1
MSH5-C6orf26	MSH5-SAPCD1
MSH6	MSH6
GTBP	MSH6
MSI1	MSI1
MSI2	MSI2
MSL1	MSL1
MSL2	MSL2
RNF184	MSL2
MSL2L1	MSL2
MSL3	MSL3
MSL3L1	MSL3
MSL3-DT	MSL3-DT
MSL3P1	MSL3P1
MSL3L2	MSL3P1
MSL3P2	MSL3P2
MSL3P3	MSL3P3
MSLN	MSLN
MSLNL	MSLNL
C16orf37	MSLNL
MSMB	MSMB
MSMO1	MSMO1
SC4MOL	MSMO1
MSMP	MSMP
MSN	MSN
MSNP1	MSNP1
MSNL1	MSNP1
MSR1	MSR1
MSRA	MSRA
MSRA-DT	MSRA-DT
MSRB1	MSRB1
SEPX1	MSRB1
MSRB1P1	MSRB1P1
MSRB2	MSRB2
MSRB	MSRB2
MSRB3	MSRB3
DFNB74	MSRB3
MSRB3-AS1	MSRB3-AS1
MSS51	MSS51
ZMYND17	MSS51
MST1	MST1
D3F15S2	MST1
HGFL	MST1
DNF15S2	MST1
MST1L	MST1L
MSTP7	MST1L
MSTP9	MST1L
MST1P9	MST1L
MST1P2	MST1P2
MSTP2	MST1P2
MST1R	MST1R
RON	MST1R
PTK8	MST1R
SEA	MST1R
MSTN	MSTN
GDF8	MSTN
MSTO1	MSTO1
MSTO2P	MSTO2P
MSTO2	MSTO2P
MSX1	MSX1
HOX7	MSX1
MSX2	MSX2
PFM1	MSX2
MSX2P1	MSX2P1
MSX2P	MSX2P1
MT-7SDNA	MT-7SDNA
MT7SDNA	MT-7SDNA
MT-ATP6	MT-ATP6
MTATP6	MT-ATP6
RP	MT-ATP6
MT-ATP8	MT-ATP8
MTATP8	MT-ATP8
MT-ATT	MT-ATT
MTATT	MT-ATT
MT-CO1	MT-CO1
MTCO1	MT-CO1
MT-CO2	MT-CO2
MTCO2	MT-CO2
MT-CO3	MT-CO3
MTCO3	MT-CO3
MT-CSB1	MT-CSB1
MTCSB1	MT-CSB1
MT-CSB2	MT-CSB2
MTCSB2	MT-CSB2
MT-CSB3	MT-CSB3
MTCSB3	MT-CSB3
MT-CYB	MT-CYB
MTCYB	MT-CYB
MT-HPR	MT-HPR
MTHPR	MT-HPR
MT-HSP1	MT-HSP1
MTHSP1	MT-HSP1
MT-HSP2	MT-HSP2
MTHSP2	MT-HSP2
MT-LIPCAR	MT-LIPCAR
MT-LSP	MT-LSP
MTLSP	MT-LSP
MT-ND1	MT-ND1
MTND1	MT-ND1
MT-ND2	MT-ND2
MTND2	MT-ND2
MT-ND3	MT-ND3
MTND3	MT-ND3
MT-ND4	MT-ND4
MTND4	MT-ND4
LHON	MT-ND4
MT-ND4L	MT-ND4L
MTND4L	MT-ND4L
MT-ND5	MT-ND5
MTND5	MT-ND5
MT-ND6	MT-ND6
MTND6	MT-ND6
MT-OHR	MT-OHR
MTOHR	MT-OHR
MT-OLR	MT-OLR
MTOLR	MT-OLR
MT-RNR1	MT-RNR1
MTRNR1	MT-RNR1
MT-RNR2	MT-RNR2
MTRNR2	MT-RNR2
MT-RNR3	MT-RNR3
MTRNR3	MT-RNR3
MT-TA	MT-TA
MTTA	MT-TA
MT-TAS	MT-TAS
MTTAS	MT-TAS
MT-TC	MT-TC
MTTC	MT-TC
MT-TD	MT-TD
MTTD	MT-TD
MT-TE	MT-TE
MTTE	MT-TE
MT-TER	MT-TER
MTTER	MT-TER
MT-TF	MT-TF
MTTF	MT-TF
MT-TFH	MT-TFH
MTTFH	MT-TFH
MT-TFL	MT-TFL
MTTFL	MT-TFL
MT-TFX	MT-TFX
MTTFX	MT-TFX
MT-TFY	MT-TFY
MTTFY	MT-TFY
MT-TG	MT-TG
MTTG	MT-TG
MT-TH	MT-TH
MTTH	MT-TH
MT-TI	MT-TI
MTTI	MT-TI
MT-TK	MT-TK
MERRF	MT-TK
MTTK	MT-TK
MT-TL1	MT-TL1
MTTL1	MT-TL1
MT-TL2	MT-TL2
MTTL2	MT-TL2
MT-TM	MT-TM
MTTM	MT-TM
MT-TN	MT-TN
MTTN	MT-TN
MT-TP	MT-TP
MTTP	MT-TP
MT-TQ	MT-TQ
MTTQ	MT-TQ
MT-TR	MT-TR
MTTR	MT-TR
MT-TS1	MT-TS1
MTTS1	MT-TS1
MT-TS2	MT-TS2
MTTS2	MT-TS2
MT-TT	MT-TT
MTTT	MT-TT
LIMM	MT-TT
MT-TV	MT-TV
MTTV	MT-TV
MT-TW	MT-TW
MTTW	MT-TW
MT-TY	MT-TY
MTTY	MT-TY
MT1A	MT1A
MT1	MT1A
MT1S	MT1A
MT1B	MT1B
MT1	MT1B
MT1Q	MT1B
MT1CP	MT1CP
MT1DP	MT1DP
MT1E	MT1E
MT1	MT1E
MT1F	MT1F
MT1	MT1F
MT1G	MT1G
MT1	MT1G
MT1H	MT1H
MT1	MT1H
MT1HL1	MT1HL1
MT1P2	MT1HL1
MT1IP	MT1IP
MT1	MT1IP
MT1I	MT1IP
MT1JP	MT1JP
MT1	MT1JP
MT1NP	MT1JP
MT1J	MT1JP
MT1L	MT1L
MT1	MT1L
MT1M	MT1M
MT1	MT1M
MT1K	MT1M
MT1P1	MT1P1
MT1P3	MT1P3
C20orf127	MT1P3
MTL4	MT1P3
MT1X	MT1X
MT1	MT1X
MT1XP1	MT1XP1
MTL1	MT1XP1
MT2A	MT2A
MT2	MT2A
MT2P1	MT2P1
MT3	MT3
MT4	MT4
MTA1	MTA1
MTA1-DT	MTA1-DT
MTA2	MTA2
MTA1L1	MTA2
MTA3	MTA3
MTA3P1	MTA3P1
MTAP	MTAP
MTAPP1	MTAPP1
MTAPP2	MTAPP2
MTARC1	MTARC1
MOSC1	MTARC1
MARC1	MTARC1
MTARC2	MTARC2
MOSC2	MTARC2
MARC2	MTARC2
MTARC2P1	MTARC2P1
MTATP6P1	MTATP6P1
MTATP6P2	MTATP6P2
MTATP6P3	MTATP6P3
MTATP6P4	MTATP6P4
MTATP6P5	MTATP6P5
MTATP6P6	MTATP6P6
MTATP6P7	MTATP6P7
MTATP6P8	MTATP6P8
MTATP6P9	MTATP6P9
MTATP6P10	MTATP6P10
MTATP6P11	MTATP6P11
MTATP6P12	MTATP6P12
MTATP6P13	MTATP6P13
MTATP6P14	MTATP6P14
MTATP6P15	MTATP6P15
MTATP6P16	MTATP6P16
MTATP6P17	MTATP6P17
MTATP6P18	MTATP6P18
MTATP6P19	MTATP6P19
MTATP6P20	MTATP6P20
MTATP6P21	MTATP6P21
MTATP6P22	MTATP6P22
MTATP6P23	MTATP6P23
MTATP6P24	MTATP6P24
MTATP6P25	MTATP6P25
MTATP6P26	MTATP6P26
MTATP6P27	MTATP6P27
MTATP6P28	MTATP6P28
MTATP6P29	MTATP6P29
MTATP6P30	MTATP6P30
MTATP6P31	MTATP6P31
MTATP8P1	MTATP8P1
MTATP8P2	MTATP8P2
MTATP8P3	MTATP8P3
MTATP8P4	MTATP8P4
MTBP	MTBP
MTCH1	MTCH1
MTCH1P1	MTCH1P1
MTCH1P2	MTCH1P2
MTCH2	MTCH2
MTCH2P1	MTCH2P1
MTCH2P2	MTCH2P2
MTCH2P3	MTCH2P3
MTCH2P4	MTCH2P4
MTCL1	MTCL1
KIAA0802	MTCL1
CCDC165	MTCL1
SOGA2	MTCL1
MTCL1P1	MTCL1P1
CCDC165P1	MTCL1P1
SOGA2P1	MTCL1P1
MTCL2	MTCL2
C20orf117	MTCL2
KIAA0889	MTCL2
SOGA1	MTCL2
MTCL3	MTCL3
C6orf174	MTCL3
SOGA3	MTCL3
MTCO1P1	MTCO1P1
MTCO1P2	MTCO1P2
MTCO1P3	MTCO1P3
MTCO1P4	MTCO1P4
MTCO1P5	MTCO1P5
MTCO1P6	MTCO1P6
MTCO1P7	MTCO1P7
MTCO1P8	MTCO1P8
MTCO1P9	MTCO1P9
MTCO1P10	MTCO1P10
MTCO1P11	MTCO1P11
MTCO1P12	MTCO1P12
MTCO1P13	MTCO1P13
MTCO1P14	MTCO1P14
MTCO1P15	MTCO1P15
MTCO1P16	MTCO1P16
MTCO1P17	MTCO1P17
MTCO1P18	MTCO1P18
MTCO1P19	MTCO1P19
MTCO1P20	MTCO1P20
MTCO1P21	MTCO1P21
MTCO1P22	MTCO1P22
MTCO1P23	MTCO1P23
MTCO1P24	MTCO1P24
MTCO1P25	MTCO1P25
MTCO1P26	MTCO1P26
MTCO1P27	MTCO1P27
MTCO1P28	MTCO1P28
MTCO1P29	MTCO1P29
MTCO1P30	MTCO1P30
MTCO1P31	MTCO1P31
MTCO1P32	MTCO1P32
MTCO1P33	MTCO1P33
MTCO1P34	MTCO1P34
MTCO1P35	MTCO1P35
MTCO1P36	MTCO1P36
MTCO1P37	MTCO1P37
MTCO1P38	MTCO1P38
MTCO1P39	MTCO1P39
MTCO1P40	MTCO1P40
MTCO1P41	MTCO1P41
MTCO1P42	MTCO1P42
MTCO1P43	MTCO1P43
MTCO1P44	MTCO1P44
MTCO1P45	MTCO1P45
MTCO1P46	MTCO1P46
MTCO1P47	MTCO1P47
MTCO1P48	MTCO1P48
MTCO1P49	MTCO1P49
MTCO1P50	MTCO1P50
MTCO1P51	MTCO1P51
MTCO1P52	MTCO1P52
MTCO1P53	MTCO1P53
MTCO1P54	MTCO1P54
MTCO1P55	MTCO1P55
MTCO1P56	MTCO1P56
MTCO1P57	MTCO1P57
MTCO1P58	MTCO1P58
MTCO2P1	MTCO2P1
MTCO2L	MTCO2P1
MTCO2P2	MTCO2P2
MTCO2P3	MTCO2P3
MTCO2P4	MTCO2P4
MTCO2P5	MTCO2P5
MTCO2P6	MTCO2P6
MTCO2P7	MTCO2P7
MTCO2P8	MTCO2P8
MTCO2P9	MTCO2P9
MTCO2P10	MTCO2P10
MTCO2P11	MTCO2P11
MTCO2P12	MTCO2P12
MTCO2P13	MTCO2P13
MTCO2P14	MTCO2P14
MTCO2P15	MTCO2P15
MTCO2P16	MTCO2P16
MTCO2P17	MTCO2P17
MTCO2P18	MTCO2P18
MTCO2P19	MTCO2P19
MTCO2P20	MTCO2P20
MTCO2P21	MTCO2P21
MTCO2P22	MTCO2P22
MTCO2P23	MTCO2P23
MTCO2P24	MTCO2P24
MTCO2P25	MTCO2P25
MTCO2P26	MTCO2P26
MTCO2P27	MTCO2P27
MTCO2P28	MTCO2P28
MTCO2P29	MTCO2P29
MTCO2P30	MTCO2P30
MTCO2P31	MTCO2P31
MTCO2P32	MTCO2P32
MTCO2P33	MTCO2P33
MTCO2P34	MTCO2P34
MTCO3P1	MTCO3P1
MTCO3P2	MTCO3P2
MTCO3P3	MTCO3P3
MTCO3P4	MTCO3P4
MTCO3P5	MTCO3P5
MTCO3P6	MTCO3P6
MTCO3P7	MTCO3P7
MTCO3P8	MTCO3P8
MTCO3P9	MTCO3P9
MTCO3P10	MTCO3P10
MTCO3P11	MTCO3P11
MTCO3P12	MTCO3P12
MTCO3P13	MTCO3P13
MTCO3P14	MTCO3P14
MTCO3P15	MTCO3P15
MTCO3P16	MTCO3P16
MTCO3P17	MTCO3P17
MTCO3P18	MTCO3P18
MTCO3P19	MTCO3P19
MTCO3P20	MTCO3P20
MTCO3P21	MTCO3P21
MTCO3P22	MTCO3P22
MTCO3P23	MTCO3P23
MTCO3P24	MTCO3P24
MTCO3P25	MTCO3P25
MTCO3P26	MTCO3P26
MTCO3P27	MTCO3P27
